Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Option 5,Answer
산업안전지도사,2015,1_A,산업안전일반,43,사업장 위험성 평가에 관한 지침에 관한 설명으로 옳지 않은 것은?,,'유해․위험요인'이란 유해․위험을 일으킬 잠재적 가능성이 있는 것의 고유한 특징이나 속성을 말한다.,'위험성'이란 유해․위험요인이 부상 또는 질병으로 이어질 수 있는 가능성(빈도)과 중대성(강도)을 조합한 것을 의미한다.,'위험성 감소대책 수립 및 실행'이란 위험성 결정 결과 허용 불가능한 위험성을 합리적으로 실천 가능한 범위에서 가능한 한 낮은 수준으로 감소시키기 위한 대책을 수립하고 실행하는 것을 말한다.,'위험성 추정'이란 유해․위험요인별로 추정한 위험성의 크기가 허용 가능한 범위인지 여부를 판단하는 것을 말한다.,'기록'이란 사업장에서 위험성평가 활동을 수행한 근거와 그 결과를 문서로 작성하여 보존하는 것을 말한다.,4
산업안전지도사,2015,1_A,산업안전일반,44,재해구성 비율에 관한 설명으로 옳지 않은 것은?,,버드이론에서 인적상해 비율은 41/641이다.,버드의 재해발생비율 항목은 물적손실 무상해 항목이 있다.,하인리히의 잠재된 위험이 버드의 잠재된 위험보다 낮다.,버드이론에서 무상해 비율은 630/641이다.,하인리히 이론에서 잠재위험 비율은 300/330이다.,1
산업안전지도사,2015,1_A,산업안전일반,45,철근을 운반하던 천장 크레인의 손상된 로프가 끊어져 철근이 떨어졌다. 마침 그 밑에 작업모를 착용하고 지나가던 근로자의 머리 위로 철근이 떨어져 3개월 이상의 요양이 필요한 부상을 당하였다.\n\n다음과 같은 재해사례의 조사ㆍ분석 내용이 바르게 연결된 것은?,,발생형태 - 부딪힘,기인물 - 철근,가해물 - 크레인,불안전한 상태 - 적절한 안전모 미착용,불안전한 행동 - 위험구역 접근,5
산업안전지도사,2015,1_A,산업안전일반,46,재해조사를 수행할 때 유의사항으로 옳지 않은 것은?,,책임 추궁보다 재발방지를 우선한다.,조사는 신속하게 행하고 긴급 조치하여 2차 재해를 방지한다.,목격자 등이 증언하는 추측을 바탕으로 재해조사를 진행한다.,객관적인 입장에서 공정하게 2인 이상이 조사한다.,사람과 기계설비 양면의 재해 요인을 모두 도출한다.,3
산업안전지도사,2015,1_A,산업안전일반,47,"○ A 기업에서 상시 1,200명의 근로자가 근무하고 있으나 질병ㆍ기타사유로 인하여 4%의 결근율이라고 보았을 때, 이 회사에서 연간 50건의 재해가 발생하였다.\n○ 근로자가 1주일에 48시간 연간 50주를 근무한다.\n○ 근로자 1인의 입사부터 정년까지의 근로시간은 총 100,000 시간이다.\n\n다음 설명을 보고 A기업의 근로자 1인이 입사부터 정년까지 경험하는 재해건수는? (단, 소숫점 아래 셋째자리에서 반올림한다.)",,1.81,4.34,17.36,18.08,43.4,1
산업안전지도사,2015,1_A,산업안전일반,48,안전보건관리조직에 관한 설명으로 옳은 것은?,,공사금액 100 억원인 건설업의 사업장은 산업안전보건위원회를 설치해야한다.,산업안전보건위원회의 위원 중 산업보건의는 노사합의에 의해서만 선정된다.,안전보건관리조직 중 라인 조직형은 권한이 직선식으로 행사되므로 200명∼300명 정도의 중견 기업에 적합하다.,"안전보건관리조직 중 라인-스텝 복합형은 1,000명 이상의 대기업에 적합하다.",상시근로자 100명인 자동차 및 트레일러 제조업을 하는 사업장의 산업안전보건위원회는 안전관리자나 보건관리자 중에 1명만 있으면 된다.,4
산업안전지도사,2015,1_A,산업안전일반,49,무재해 시간의 계산방식으로 옳지 않은 것은?,,무재해 시간의 산정은 실근로자의 수와 실근무시간을 곱한다.,3일미만의 경미한 부상은 무재해로 간주한다.,사무직은 하루 통산 8시간을 근무시간으로 산정한다.,무재해 개시 후 재해가 발생하면 처음(0 시간)부터 다시 시작한다.,업무시간 외에 발생한 재해 중 작업 개시전의 작업준비 및 작업종료 후의 정리정돈 과정에서 발생한 재해도 포함한다.,5
산업안전지도사,2015,1_A,산업안전일반,50,제조물 책임법상 '결함'에 해당하는 것을 모두 고른 것은?\n\nㄱ. 제조상의 결함\nㄴ. 표시상의 결함\nㄷ. 설계상의 결함,,ㄱ,ㄷ,"ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",5
산업안전지도사,2015,1_A,기업진단ㆍ지도,51,"A기업에서는 평가등급을 5단계로 구분하고 가능한 정규분포를 이루도록 등급별 기준인원을 정하였으나, 평가자에 의하여 다음의 표와 같은 결과가 나타났다. 이와 같은 평가결과의 분포도상의 오류는? (평가등급의 상위순서는 A, B, C, D, E 등급의 순이다.)\n\n| 평가등급 | A등급 | B등급 | C등급 | D등급 | E등급 |\n| --- | --- | --- | --- | --- | --- |\n| 기준인원 | 1명 | 2명 | 4명 | 2명 | 1명 |\n| 평가결과 | 5명 | 3명 | 2명 | 0명 | 0명 |",,논리적오류,대비오류,관대화경향,중심화경향,가혹화경향,3
산업안전지도사,2015,1_A,기업진단ㆍ지도,52,조직구조에 관한 설명으로 옳지 않은 것은?,,가상네트워크 조직은 협력업체와 갈등해결 및 관계유지에 상대적으로 적은 시간이 필요하다.,기능별 조직은 각 기능부서의 효율성이 중요할 때 적합하다.,매트릭스 조직은 이중보고 체계로 인하여 종업원들이 혼란을 느낄 수 있다.,사업부제 조직은 2개 이상의 이질적인 제품으로 서로 다른 시장을 공략할 경우에 적합한 조직구조이다.,라인스텝 조직은 명령전달과 통제기능을 담당하는 라인과 관리자를 지원하는 스텝으로 구성된다.,1
산업안전지도사,2015,1_A,기업진단ㆍ지도,53,인적자원관리에서 이루어지는 기능 또는 활동에 관한 설명으로 옳은 것은?,,"직접보상은 유급휴가, 연금, 보험, 학자금지원 등이 있다.",직무평가는 구성원들의 목표치와 실적을 비교하여 기여도를 판단하는 활동이다.,"현장직무교육은 직무순환제, 도제제도, 멘토링 등이 있다.","직무분석은 장래의 인적자원 수요를 파악하여 인력의 확보와 배치, 활용을 위한 계획을 수립하는 것이다.","직무기술서의 작성은 직무를 성공적으로 수행하는데 필요한 작업자의 지식과 특성, 능력 등을 문서로 만드는 것이다.",3
산업안전지도사,2015,1_A,기업진단ㆍ지도,54,"조직문화에 관한 설명으로 옳은 것을 모두 고른 것은?\n\nㄱ. 조직문화는 일반적으로 빠르고 쉽게 변화한다.\nㄴ. 파스칼과 아토스(R. Pascale and A. Athos)는 조직문화의 구성요소로 7가지를 제시하고 그 가운데 공유가치가 가장 핵심적인 의미를 갖는다고 주장하였다.\nㄷ. 딜과 케네디(T. Deal and A. Kennedy)는 위험추구성향과 결과에 대한 피드백 기간이라는 2개의 기준에 의해 조직문화유형을 합의문화, 개발문화, 계층문화, 합리문화로 구분하고 있다.\nㄹ. 샤인(E. Schein)에 의하면 기업의 성장기에는 소집단 또는 부서별 하위문화가 형성되며, 조직문화의 여러 요소들이 제도화 된다.\nㅁ. 홉스테드(G. Hofstede)에 의하면 불확실성 회피성향이 강한 사회의 구성원들은 미래에 대한 예측 불가능성을 줄이기 위해 더 많은 규칙과 규범을 제정하려는 노력을 기울인다.",,"ㄱ, ㄴ, ㄹ","ㄴ, ㄷ, ㄹ","ㄴ, ㄷ, ㅁ","ㄴ, ㄹ, ㅁ","ㄷ, ㄹ, ㅁ",4
산업안전지도사,2015,1_A,기업진단ㆍ지도,55,생산시스템에 관한 설명으로 옳지 않은 것은?,,VMI는 공급자주도형 재고관리를 뜻한다.,MRP는 자재소요량계획으로 제품생산에 필요한 부품의 투입시점과 투입량을 관리하는 시스템이다.,"ERP는 조직의 자금, 회계, 구매, 생산, 판매 등의 업무흐름을 통합관리하는 정보시스템이다.",SCM은 부품 공급업체와 생산업체 그리고 고객에 이르는 제반 거래 참여자들이 정보를 공유함으로써 고객의 요구에 민첩하게 대응하도록 지원하는 것이다.,BPR은 낭비나 비능률을 점진적이고 지속적으로 개선하는 기능중심의 경영관리기법이다.,5
산업안전지도사,2015,1_A,기업진단ㆍ지도,56,"인형을 판매하는 A사는 경제적주문량(EOQ) 모형을 이용하여 재고정책을 수립하려고 한다. 다음과 같은 조건일 때 1회의 경제적주문량은?\n\n○ 연간수요량: 20,000개\n○ 1회 주문비용: 5,000원\n○ 연간단위당 재고유지비용: 50원\n○ 개당 제품가격: 10,000원",,"1,000개","2,000개","3,000개","3,500개","4,000개",2
산업안전지도사,2015,1_A,기업진단ㆍ지도,57,동기부여이론에 관한 설명으로 옳지 않은 것은?,,데시(E. Deci)의 인지평가이론에 의하면 외재적 보상이 주어지면 내재적 동기가 증가된다.,"로크(E. Locke)의 목표설정이론에 의하면 목표가 종업원들의 동기유발에 영향을 미치며, 피드백이 주어지지 않을 때 보다는 피드백이 주어질 때 성과가 높다.",엘더퍼(C. Alderfer)의 ERG이론은 매슬로우(A. Maslow)의 욕구단계이론과 달리 좌절-퇴행 개념을 도입하였다.,브룸(V. Vroom)의 기대이론에 의하면 종업원의 직무수행 성과를 정확하고 공정하게 측정하는 것은 수단성을 높이는 방법이다.,아담스(J. Adams)의 공정성이론에 의하면 종업원은 자신과 준거집단이나 준거인물의 투입과 산출 비율을 비교하여 불공정하다고 지각하게 될 때 공정성을 이루는 방향으로 동기유발 된다.,1
산업안전지도사,2015,1_A,기업진단ㆍ지도,58,단체교섭의 방식에 관한 설명으로 옳지 않은 것은?,,기업별 교섭은 특정기업 또는 사업장 단위로 조직된 노동조합이 단체교섭의 당사자가 되어 기업주 또는 사용자와 교섭하는 방식이다.,"공동교섭은 상부단체인 산업별, 직업별 노동조합이 하부단체인 기업별 노조나 기업단위의 노조지부와 공동으로 지역적 사용자와 교섭하는 방식이다.",대각선 교섭은 전국적 또는 지역적인 산업별 노동조합이 각각의 개별 기업과 교섭하는 방식이다.,통일교섭은 전국적 또는 지역적인 산업별 또는 직업별 노동조합과 이에 대응하는 전국적 또는 지역적인 사용자와 교섭하는 방식이다.,집단교섭은 여러 개의 노동조합 지부가 공동으로 이에 대응하는 여러 개의 기업들과 집단적으로 교섭하는 방식이다.,2
산업안전지도사,2015,1_A,기업진단ㆍ지도,59,제품생애주기(Product Life Cycle)에 관한 설명으로 옳지 않은 것은?,,도입기는 고객의 요구에 따라 잦은 설계변경이 있을 수 있으므로 공정의 유연성이 필요하다.,쇠퇴기는 제품이 진부화되어 매출이 줄어든다.,성장기는 수요가 증가하므로 공정중심의 생산시스템에서 제품중심으로 변경하여 생산능력을 크게 확장시켜야 한다.,성숙기는 성장기에 비하여 이익 수준이 낮다.,성장기는 도입기에 비하여 마케팅 역할이 크게 요구되는 시기이다.,4
산업안전지도사,2015,1_A,기업진단ㆍ지도,60,작업장에서 사고와 질병을 유발하는 위해요인에 관한 설명으로 옳은 것은?,,"5요인 성격 특질과 사고의 관계를 보면, 성실성이 낮은 사람이 높은 사람보다 사고를 일으킬 가능성이 더 낮다.","소리의 수준이 10 dB까지 증가하면 소리의 크기는 10배 증가하며, 20 dB까지 증가하면 20배 증가한다.",컴퓨터 자판 작업이나 타이핑 작업을 많이 하는 사람들은 수근관 증후군(carpal tunnel syndrome)의 위험성이 높다.,직장에서 소음에 대한 노출은 청각 손상에 영향을 주지만 심장혈관계 질병과는 관련이 없다.,사회복지기관과 병원은 직장 폭력이 발생할 위험성이 가장 적은 장소이다.,3
산업안전지도사,2015,1_A,기업진단ㆍ지도,61,리더십이론에 관한 설명으로 옳지 않은 것은?,,"피들러(F. Fiedler)의 상황이론에서는 상황의 호의성에 따라 리더십 유형을 달리해야 하며, 리더의 LPC(least preferred coworker) 점수가 낮으면 과업지향적 리더이고, 리더의 LPC 점수가 높으면 관계지향적 리더라고 하였다.",하우스(R. House)의 경로-목표이론에서 참여적 리더십은 부하들이 모호하거나 스트레스를 주는 과업을 수행할 때 효과적이라고 하였다.,허쉬와 블랜차드(P. Hersey and K. Blanchard)의 상황이론에서 참여형 리더십은 부하가 직무성숙도와 심리적 성숙도 모두 높을 때 효과적이다.,"번즈(J. Burns)에 따르면 변혁적 리더십은 부하의 가치, 신념, 욕구의 변화를 이끌어내며, 거래적 리더십은 리더와 부하간의 사회적 교환관계에 초점을 맞추었다.",그린(G. Graen)의 LMX이론에서 '내집단'에 포함되는 부하에 비해 '외집단'에 포함되는 부하가 이직률이 낮다.,4
산업안전지도사,2015,1_A,기업진단ㆍ지도,62,경영자문의 일반적인 과정을 순서대로 옳게 나열한 것은?\n\nㄱ. 자료수집 및 분석\nㄴ. 이행준비\nㄷ. 착수\nㄹ. 평가 및 종료\nㅁ. 진단,,ㄱ → ㄴ → ㄷ → ㅁ → ㄹ,ㄷ → ㄱ → ㄴ → ㅁ → ㄹ,ㄷ → ㄴ → ㅁ → ㄱ → ㄹ,ㄷ → ㅁ → ㄱ → ㄴ → ㄹ,ㅁ → ㄷ → ㄱ → ㄴ → ㄹ,3
산업안전지도사,2015,1_A,기업진단ㆍ지도,63,직무분석을 통해 작성되는 직무기술서와 직무명세서에 관한 설명으로 옳지 않은 것은?,,직무기술서에는 직무수행에 요구되는 종업원의 자격요건이 기술된다.,직무기술서에는 직무가 수행되는 작업 조건 및 물리적 환경 등이 기술된다.,직무분석을 통해 얻어지는 직무기술서는 모집․선발 과정의 기초자료로 활용된다.,직무명세서에는 직무수행에 필요한 근무경력에 대한 사항이 기술된다.,직무명세서에는 직무에 대한 권한 및 책임에 대한 사항이 기술되지 않는다.,5
산업안전지도사,2015,1_A,기업진단ㆍ지도,64,분권화된 조직에 관한 설명으로 옳은 것을 모두 고른 것은?\n\nㄱ. 권한이 계층의 하위로 많이 위임되어 있는 조직이다.\nㄴ. 다양한 시장에서 다양한 제품을 생산하는 대기업에 적합하다.\nㄷ. 의사결정이 빠르고 최고경영층의 업무부담이 줄어든다.\nㄹ. 조정노력이 감소하고 부서 간 균형 있는 의사결정을 용이하게 한다.,,"ㄱ, ㄴ","ㄱ, ㄹ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ",2
산업안전지도사,2015,1_A,기업진단ㆍ지도,65,시장세분화에 관한 설명으로 옳지 않은 것은?,,틈새마케팅은 세분시장 내에서 더 좁게 세분화되어 독특한 욕구를 가진 소비자집단을 대상으로 마케팅 활동을 전개하는 것이다.,포지셔닝은 경쟁사의 제품들과 비교하여 해당 기업의 제품이 소비자의 마음속에서 차지할 위치를 결정하는 것을 말한다.,"데모그래픽 세분화에 활용되는 기준에는 성별, 연령, 가족수, 소득 등이 있다.",세분시장의 규모가 작아서 이윤을 확보하기 어렵더라도 경쟁이 적으면 표적시장으로 선정하기에 적절하다.,"사이코그래픽 세분화에 활용되는 기준에는 사회적 계층, 라이프스타일, 개성 등이 있다.",5
산업안전지도사,2015,1_A,기업진단ㆍ지도,66,품질에 관한 설명으로 옳지 않은 것은?,,ISO 9000 품질경영시스템은 1987년 국제표준화기구(ISO)에서 각 국의 품질보증 규격을 기초로 제정되었다.,6시그마의 정량적 의미는 제품 백만 개당 결함이 최대 3.4개 이하인 품질 수준을 의미한다.,"통계적 공정관리(SPC)에서 변동의 원인이 이상원인인 경우에도 제품의 품질특성이 정규분포를 따르며, 제품의 규격을 벗어나지는 않는다.",내부실패비용은 출하되기 전 부적합으로 판정된 제품 혹은 서비스와 관련하여 발생된 비용이다.,"주란(J. Juran)은 품질비용은 적합비용과 부적합비용으로 나누어지며, 적합비용은 예방비용과 평가비용으로, 부적합비용은 내부실패비용과 외부실패비용으로 다시 나누어진다고 하였다.",2
산업안전지도사,2015,1_A,기업진단ㆍ지도,67,손익분기점(BEP)에 관한 설명으로 옳지 않은 것은?,,손익분기점 분석은 원가 중에서 변동비와 고정비의 분류가 전제된다.,"매출이 손익분기점 이상일 때는 변동비율을 낮추는 것이 이익 증가에 도움이 되고, 손익분기점 미만일 때는 변동비율을 높이는 것이 손실 감소에 도움이 된다.",공헌이익 = 매출액 - 변동비,고정비 절감은 손익분기점 매출액을 감소시킨다.,안전여유율 = (실제(예상)매출액 - 손익분기점 매출액) / 손익분기점 매출액,1
산업안전지도사,2015,1_A,기업진단ㆍ지도,68,재무제표에 관한 설명으로 옳은 것은?,,재무상태표는 일정기간 동안의 경영성과를 나타내는 재무제표이다.,"현금흐름표에서 현금흐름은 영업활동 현금흐름, 투자활동 현금흐름, 금융활동 현금흐름으로 나뉜다.",자본변동표는 일정기간 동안 기업의 순자산인 자본의 변동을 나타내는 재무제표이다.,포괄손익계산서는 일정 시점의 재무상태를 보여 주는 재무제표이다.,손익계산서의 기본등식은 '자산 = 자본 + 부채' 이다.,4
산업안전지도사,2015,1_A,기업진단ㆍ지도,69,"다음과 같은 조건일 때, (가)기업과 (나)기업 중 재무위험이 더 높은 기업과 그 이유를 옳게 설명한 것은?\n\n| 구분 | (가)기업 | (나)기업 |\n| --- | --- | --- |\n| 매출액 | 100 | 100 |\n| 세후순이익 | 5 | 7 |\n| 자기자본 | 20 | 50 |\n| 부채 | 80 | 50 |",,(가)기업; 부채비율이 높으므로,(가)기업; 자기자본이익률(ROE)이 높으므로,(나)기업; 부채비율이 높으므로,(나)기업; 매출액순이익률이 높으므로,(나)기업; 자기자본이익률(ROE)이 높으므로,1
산업안전지도사,2015,1_A,기업진단ㆍ지도,70,인사고과 오류에 관한 설명으로 옳지 않은 것은?,,현혹효과는 평정자가 어떤 피평정자와의 우호적 혹은 적대적인 관계로 인해 평정 결과가 실제보다 좋거나 나쁘게 나오는 것을 말한다.,관대화 경향은 무의식 중에 전체적으로 피평정자에게 높은 점수를 주려는 현상을 말한다.,귀인오류(내부귀인오류)는 타인의 행위가 내적 특성보다 상황에 더 많이 영향을 받는 것으로 평가하는 것을 말한다.,대비오류는 피평정자의 특성이나 능력에 대한 평가가 평정자의 특성이나 능력에 대한 인식에 따라 달라지는 것이다.,선입관에 의한 오류는 평정자가 피평정자를 평가하기 전에 이미 가지고 있는 지식이나 정보가 평가 결과에 영향을 주는 것이다.,1
산업안전지도사,2015,1_A,기업진단ㆍ지도,71,집단의사결정기법에 관한 설명으로 옳은 것을 모두 고른 것은?\n\nㄱ. 브레인스토밍은 문제해결을 위한 다양한 대안을 찾기 위해 아이디어를 평가 없이 자유롭게 제시하는 방법이다.\nㄴ. 델파이기법은 전문가들의 의견을 익명으로 수렴하기 위해 설문조사 방식을 활용한다.\nㄷ. 변증법적 탐구는 제안된 대안에 대해 비판만 하고 수정안이나 새로운 대안을 내지 않는다.,,ㄱ,"ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",5
산업안전지도사,2015,1_A,기업진단ㆍ지도,72,설비보전에 관한 설명으로 옳지 않은 것은?,,예방보전(PM)은 설비고장 전에 보전활동을 행하는 방식이다.,고장보전(BM)은 설비고장이 발생하지 않도록 유지하는 활동이다.,TPM은 전사적 차원에서 생산부문과 비생산부문의 모든 직원들이 참여하여 설비의 효율화를 도모한다.,"설비종합효율은 시간가동률, 성능가동률, 양품률을 곱한 것이다.",일반적으로 생산설비의 수명주기에서 초기 고장기의 고장률은 감소하는 경향이 있다.,2
산업안전지도사,2015,1_A,기업진단ㆍ지도,73,종업원 선발에 사용되는 신뢰성과 타당성에 관한 설명으로 옳지 않은 것은?,,"신뢰성의 측정방법에는 재검사법, 복수양식법, 내적일관성분석법 등이 있다.","타당성의 유형에는 내용타당성, 구성타당성, 기준관련타당성 등이 있다.",타당성은 측정하고자 의도한 것을 실제로 측정하는 정도이다.,타당성이 높으면 신뢰성도 높다.,신뢰성은 측정결과의 일관성을 의미한다.,1
산업안전지도사,2015,1_A,기업진단ㆍ지도,74,현금흐름을 추정할 때 고려해야 할 사항에 관한 설명으로 옳은 것은?,,이자비용과 배당금은 자본조달에 따른 현금흐름이므로 영업현금흐름의 추정 시 반영하여야 한다.,"기존 공장을 활용하는 프로젝트의 경우, 공장 부지의 가치는 기회비용이 아니므로 프로젝트의 현금흐름에 포함하지 않는다.",투자의 경제성 분석에서 회계적 이익보다는 현금흐름을 사용한다.,"신규제품의 출시로 자사의 기존 제품의 매출액이 감소할 경우, 기존 제품의 감소된 현금흐름은 신규제품 출시에 따른 현금흐름에 포함하지 않는다.",매몰비용도 프로젝트의 현금흐름에 반영되어야 한다.,5
산업안전지도사,2015,1_A,기업진단ㆍ지도,75,안전보건진단의 요구자료에 관한 설명으로 옳지 않은 것은?,,"안전보건총괄책임자, 안전관리자, 보건관리자 및 명예산업안전감독관의 선임·위촉에 관한 사항은 일반현황 자료에 해당한다.",안전보건관리규정에 관한 사항은 일반현황 자료에 해당한다.,주요 생산공정도에 관한 사항은 안전보건관리체계에 관한 자료에 해당한다.,"방호장치, 보호구 등 안전보건상 필요한 조치에 관한 사항은 안전보건 관련시설에 관한 사항에 해당한다.",작업환경측정 결과 및 건강진단에 관한 사항은 산업보건에 관한 자료에 해당한다.,5
